date,warehouse_id,product_id,sales,inventory_level,lead_time,promotion,holiday
2023-07-04,WH4,P1,23,429,6,0,0
2023-07-04,WH4,P2,32,416,5,0,0
2023-07-04,WH4,P3,55,330,4,1,1
2023-07-04,WH4,P4,36,450,3,1,0
2023-07-04,WH4,P5,52,502,6,0,0
2023-07-05,WH1,P1,31,287,3,0,0
2023-07-05,WH1,P2,37,179,3,0,0
2023-07-05,WH1,P3,37,428,4,0,0
2023-07-05,WH1,P4,37,257,6,0,0
2023-07-05,WH1,P5,35,127,3,1,0
2023-07-05,WH2,P1,36,358,6,0,0
2023-07-05,WH2,P2,49,206,4,0,0
2023-07-05,WH2,P3,43,207,5,0,0
2023-07-05,WH2,P4,42,117,3,0,0
2023-07-05,WH2,P5,17,236,5,0,0
2023-07-05,WH3,P1,40,310,5,0,0
2023-07-05,WH3,P2,43,269,4,0,0
2023-07-05,WH3,P3,39,165,6,0,0
2023-07-05,WH3,P4,70,380,4,1,0
2023-07-05,WH3,P5,21,348,4,0,0
2023-07-05,WH4,P1,44,385,5,1,0
2023-07-05,WH4,P2,26,390,4,0,0
2023-07-05,WH4,P3,46,284,6,0,0
2023-07-05,WH4,P4,45,405,6,0,0
2023-07-05,WH4,P5,28,474,4,0,0
2023-07-06,WH1,P1,35,252,5,0,0
2023-07-06,WH1,P2,40,139,5,0,0
2023-07-06,WH1,P3,55,373,6,0,0
2023-07-06,WH1,P4,40,217,5,0,0
2023-07-06,WH1,P5,54,566,6,1,0
2023-07-06,WH2,P1,44,314,6,0,0
2023-07-06,WH2,P2,50,156,3,0,0
2023-07-06,WH2,P3,29,178,4,1,0
2023-07-06,WH2,P4,14,103,4,0,0
2023-07-06,WH2,P5,33,203,6,0,0
2023-07-06,WH3,P1,70,240,4,1,0
2023-07-06,WH3,P2,22,247,3,0,0
2023-07-06,WH3,P3,25,140,4,1,0
2023-07-06,WH3,P4,29,351,6,0,0
2023-07-06,WH3,P5,42,306,4,0,0
2023-07-06,WH4,P1,30,355,3,0,0
2023-07-06,WH4,P2,35,355,4,0,0
2023-07-06,WH4,P3,19,265,4,0,0
2023-07-06,WH4,P4,27,378,6,0,0
2023-07-06,WH4,P5,28,446,5,0,0
2023-07-07,WH1,P1,18,234,4,0,0
2023-07-07,WH1,P2,41,579,6,0,0
2023-07-07,WH1,P3,61,312,3,0,1
2023-07-07,WH1,P4,40,177,5,0,0
2023-07-07,WH1,P5,41,525,6,0,0
2023-07-07,WH2,P1,33,281,5,0,0
2023-07-07,WH2,P2,32,124,6,0,0
2023-07-07,WH2,P3,29,149,3,0,0
2023-07-07,WH2,P4,34,539,3,0,0
2023-07-07,WH2,P5,21,182,5,0,0
2023-07-07,WH3,P1,41,199,4,0,0
2023-07-07,WH3,P2,35,212,5,0,0
2023-07-07,WH3,P3,25,115,6,0,0
2023-07-07,WH3,P4,67,284,4,1,0
2023-07-07,WH3,P5,57,249,5,1,0
2023-07-07,WH4,P1,23,332,3,0,0
2023-07-07,WH4,P2,22,333,6,0,0
2023-07-07,WH4,P3,54,211,6,0,0
2023-07-07,WH4,P4,26,352,5,0,0
2023-07-07,WH4,P5,29,417,4,0,0
2023-07-08,WH1,P1,57,177,5,0,0
2023-07-08,WH1,P2,81,498,4,1,0
2023-07-08,WH1,P3,41,271,4,0,0
2023-07-08,WH1,P4,24,153,5,0,0
2023-07-08,WH1,P5,50,475,4,0,0
2023-07-08,WH2,P1,50,231,6,0,0
2023-07-08,WH2,P2,45,552,3,0,0
2023-07-08,WH2,P3,47,102,6,0,0
2023-07-08,WH2,P4,44,495,5,0,0
2023-07-08,WH2,P5,22,160,4,0,0
2023-07-08,WH3,P1,27,172,6,0,0
2023-07-08,WH3,P2,52,160,6,1,0
2023-07-08,WH3,P3,49,446,4,1,0
2023-07-08,WH3,P4,47,237,5,0,0
2023-07-08,WH3,P5,44,205,3,0,0
2023-07-08,WH4,P1,49,283,4,0,0
2023-07-08,WH4,P2,58,275,5,0,0
2023-07-08,WH4,P3,44,167,5,0,0
2023-07-08,WH4,P4,23,329,3,0,0
2023-07-08,WH4,P5,36,381,5,0,0
2023-07-09,WH1,P1,28,149,3,0,0
2023-07-09,WH1,P2,22,476,5,0,0
2023-07-09,WH1,P3,54,217,4,0,0
2023-07-09,WH1,P4,49,104,5,0,0
2023-07-09,WH1,P5,31,444,5,0,0
2023-07-09,WH2,P1,44,187,3,0,1
2023-07-09,WH2,P2,50,502,4,0,0
2023-07-09,WH2,P3,49,519,6,0,0
2023-07-09,WH2,P4,44,451,3,0,0
2023-07-09,WH2,P5,59,101,6,0,0
2023-07-09,WH3,P1,56,116,6,0,0
2023-07-09,WH3,P2,38,122,3,0,0
2023-07-09,WH3,P3,31,415,5,0,0
2023-07-09,WH3,P4,30,207,6,0,0
2023-07-09,WH3,P5,53,152,3,0,0
2023-07-09,WH4,P1,48,235,3,0,0
2023-07-09,WH4,P2,40,235,3,0,0
2023-07-09,WH4,P3,39,128,5,0,0
2023-07-09,WH4,P4,33,296,3,0,0
2023-07-09,WH4,P5,29,352,5,0,0
2023-07-10,WH1,P1,35,114,6,0,0
2023-07-10,WH1,P2,23,453,5,0,0
2023-07-10,WH1,P3,36,181,6,0,0
2023-07-10,WH1,P4,47,460,4,0,0
2023-07-10,WH1,P5,48,396,3,0,0
2023-07-10,WH2,P1,26,161,4,0,0
2023-07-10,WH2,P2,33,469,6,0,0
2023-07-10,WH2,P3,48,471,4,0,0
2023-07-10,WH2,P4,40,411,5,0,0
2023-07-10,WH2,P5,18,436,4,0,0
2023-07-10,WH3,P1,80,474,6,1,0
2023-07-10,WH3,P2,30,410,3,0,0
2023-07-10,WH3,P3,29,386,6,0,0
2023-07-10,WH3,P4,38,169,6,0,0
2023-07-10,WH3,P5,57,566,3,0,0
2023-07-10,WH4,P1,52,183,3,0,0
2023-07-10,WH4,P2,26,209,4,0,0
2023-07-10,WH4,P3,29,445,6,1,0
2023-07-10,WH4,P4,38,258,4,0,0
2023-07-10,WH4,P5,27,325,4,0,0
2023-07-11,WH1,P1,45,547,3,0,0
2023-07-11,WH1,P2,27,426,6,0,0
2023-07-11,WH1,P3,29,152,3,0,0
2023-07-11,WH1,P4,41,419,5,0,0
2023-07-11,WH1,P5,20,376,4,0,0
2023-07-11,WH2,P1,19,142,3,0,0
2023-07-11,WH2,P2,29,440,3,0,0
2023-07-11,WH2,P3,21,450,6,0,0
2023-07-11,WH2,P4,19,392,3,0,0
2023-07-11,WH2,P5,31,405,6,0,0
2023-07-11,WH3,P1,59,415,6,1,0
2023-07-11,WH3,P2,35,375,6,0,0
2023-07-11,WH3,P3,53,333,3,1,0
2023-07-11,WH3,P4,65,104,3,1,0
2023-07-11,WH3,P5,28,538,4,0,0
2023-07-11,WH4,P1,33,150,6,0,0
2023-07-11,WH4,P2,43,166,6,0,0
2023-07-11,WH4,P3,25,420,5,0,0
2023-07-11,WH4,P4,36,222,3,0,0
2023-07-11,WH4,P5,25,300,6,0,0
2023-07-12,WH1,P1,29,518,6,0,0
2023-07-12,WH1,P2,35,391,6,0,0
2023-07-12,WH1,P3,52,100,3,0,0
2023-07-12,WH1,P4,43,376,4,0,0
2023-07-12,WH1,P5,64,312,4,1,0
2023-07-12,WH2,P1,17,125,6,0,0
2023-07-12,WH2,P2,36,404,5,0,0
2023-07-12,WH2,P3,39,411,5,0,0
2023-07-12,WH2,P4,28,364,5,0,0
2023-07-12,WH2,P5,36,369,5,0,0
2023-07-12,WH3,P1,22,393,6,0,0
2023-07-12,WH3,P2,24,351,5,0,0
2023-07-12,WH3,P3,48,285,3,0,0
2023-07-12,WH3,P4,43,409,4,0,0
2023-07-12,WH3,P5,59,479,5,1,0
2023-07-12,WH4,P1,30,120,4,0,0
2023-07-12,WH4,P2,32,134,5,0,0
2023-07-12,WH4,P3,47,373,4,0,0
2023-07-12,WH4,P4,38,184,5,0,0
2023-07-12,WH4,P5,24,276,3,0,0
2023-07-13,WH1,P1,27,491,5,0,0
2023-07-13,WH1,P2,31,360,5,0,0
2023-07-13,WH1,P3,20,406,4,0,0
2023-07-13,WH1,P4,18,358,4,0,0
2023-07-13,WH1,P5,43,269,5,0,0
2023-07-13,WH2,P1,29,410,5,0,1
2023-07-13,WH2,P2,33,371,3,0,0
2023-07-13,WH2,P3,49,362,5,0,0
2023-07-13,WH2,P4,27,337,6,0,0
2023-07-13,WH2,P5,59,310,4,1,0
2023-07-13,WH3,P1,26,367,5,1,0
2023-07-13,WH3,P2,35,316,4,0,0
2023-07-13,WH3,P3,37,248,6,0,0
2023-07-13,WH3,P4,40,369,4,0,0
2023-07-13,WH3,P5,61,418,3,1,0
2023-07-13,WH4,P1,29,528,6,0,0
2023-07-13,WH4,P2,47,547,4,0,0
2023-07-13,WH4,P3,58,315,6,0,0
2023-07-13,WH4,P4,30,154,5,0,0
2023-07-13,WH4,P5,44,232,6,0,0
2023-07-14,WH1,P1,74,417,6,1,0
2023-07-14,WH1,P2,43,317,4,0,0
2023-07-14,WH1,P3,44,362,3,0,0
2023-07-14,WH1,P4,25,333,5,0,0
2023-07-14,WH1,P5,32,237,4,0,0
2023-07-14,WH2,P1,23,387,3,0,0
2023-07-14,WH2,P2,28,343,3,0,0
2023-07-14,WH2,P3,16,346,6,0,0
2023-07-14,WH2,P4,31,306,6,0,0
2023-07-14,WH2,P5,46,264,3,0,0
2023-07-14,WH3,P1,31,336,3,0,0
2023-07-14,WH3,P2,26,290,5,0,0
2023-07-14,WH3,P3,33,215,4,0,0
2023-07-14,WH3,P4,47,322,3,0,0
2023-07-14,WH3,P5,20,398,6,0,0
2023-07-14,WH4,P1,32,496,3,1,0
2023-07-14,WH4,P2,34,513,3,0,0
2023-07-14,WH4,P3,24,291,3,0,0
2023-07-14,WH4,P4,40,114,4,0,0
2023-07-14,WH4,P5,51,181,6,0,0
2023-07-15,WH1,P1,38,379,5,0,0
2023-07-15,WH1,P2,62,255,4,1,0
2023-07-15,WH1,P3,57,305,3,0,0
2023-07-15,WH1,P4,44,289,5,0,0
2023-07-15,WH1,P5,54,183,4,0,0
2023-07-15,WH2,P1,40,347,4,0,0
2023-07-15,WH2,P2,50,293,5,0,0
2023-07-15,WH2,P3,27,319,3,0,0
2023-07-15,WH2,P4,70,236,3,1,0
2023-07-15,WH2,P5,50,214,5,0,0
2023-07-15,WH3,P1,31,305,3,0,0
2023-07-15,WH3,P2,30,260,4,0,0
2023-07-15,WH3,P3,56,159,4,0,0
2023-07-15,WH3,P4,59,263,5,0,0
2023-07-15,WH3,P5,46,352,3,0,0
2023-07-15,WH4,P1,78,418,6,1,0
2023-07-15,WH4,P2,20,493,5,0,0
2023-07-15,WH4,P3,29,262,3,0,0
2023-07-15,WH4,P4,27,437,4,0,0
2023-07-15,WH4,P5,56,125,5,0,0
2023-07-16,WH1,P1,42,337,5,1,0
2023-07-16,WH1,P2,42,213,3,0,0
2023-07-16,WH1,P3,54,251,4,0,0
2023-07-16,WH1,P4,50,239,4,0,0
2023-07-16,WH1,P5,52,131,4,0,0
2023-07-16,WH2,P1,34,313,3,0,0
2023-07-16,WH2,P2,23,270,5,0,0
2023-07-16,WH2,P3,29,290,4,0,0
2023-07-16,WH2,P4,50,186,6,0,0
2023-07-16,WH2,P5,39,175,6,0,0
2023-07-16,WH3,P1,40,265,4,0,0
2023-07-16,WH3,P2,31,229,3,0,0
2023-07-16,WH3,P3,37,122,4,0,0
2023-07-16,WH3,P4,42,221,4,0,0
2023-07-16,WH3,P5,49,303,5,0,0
2023-07-16,WH4,P1,32,386,5,0,0
2023-07-16,WH4,P2,57,436,5,0,0
2023-07-16,WH4,P3,40,222,6,0,0
2023-07-16,WH4,P4,41,396,5,0,0
2023-07-16,WH4,P5,41,486,5,0,0
2023-07-17,WH1,P1,48,289,6,0,1
2023-07-17,WH1,P2,28,185,5,0,0
2023-07-17,WH1,P3,31,220,3,0,0
2023-07-17,WH1,P4,37,202,6,0,0
2023-07-17,WH1,P5,42,390,6,0,0
2023-07-17,WH2,P1,32,281,6,0,0
2023-07-17,WH2,P2,39,231,3,0,0
2023-07-17,WH2,P3,49,241,3,0,0
2023-07-17,WH2,P4,48,138,5,0,0
2023-07-17,WH2,P5,22,153,5,0,0
2023-07-17,WH3,P1,48,217,3,0,0
2023-07-17,WH3,P2,37,192,5,0,0
2023-07-17,WH3,P3,46,430,6,0,0
2023-07-17,WH3,P4,25,196,5,0,0
2023-07-17,WH3,P5,42,261,6,0,0
2023-07-17,WH4,P1,27,359,3,0,0
2023-07-17,WH4,P2,23,413,4,0,0
2023-07-17,WH4,P3,29,193,3,0,0
2023-07-17,WH4,P4,47,349,4,0,0
2023-07-17,WH4,P5,44,442,6,0,0
2023-07-18,WH1,P1,35,254,6,0,0
2023-07-18,WH1,P2,30,155,3,0,0
2023-07-18,WH1,P3,25,195,6,1,0
2023-07-18,WH1,P4,47,155,5,0,0
2023-07-18,WH1,P5,31,359,4,0,0
2023-07-18,WH2,P1,28,253,4,0,0
2023-07-18,WH2,P2,47,184,6,0,0
2023-07-18,WH2,P3,28,213,5,0,0
2023-07-18,WH2,P4,32,106,3,0,0
2023-07-18,WH2,P5,54,502,5,1,0
2023-07-18,WH3,P1,42,175,4,0,0
2023-07-18,WH3,P2,39,153,3,0,0
2023-07-18,WH3,P3,42,388,3,0,0
2023-07-18,WH3,P4,29,167,3,0,0
2023-07-18,WH3,P5,49,212,4,1,0
2023-07-18,WH4,P1,61,298,4,1,0
2023-07-18,WH4,P2,48,365,4,1,0
2023-07-18,WH4,P3,35,158,5,0,0
2023-07-18,WH4,P4,42,307,6,0,0
2023-07-18,WH4,P5,51,391,4,0,0
2023-07-19,WH1,P1,22,232,3,0,0
2023-07-19,WH1,P2,65,557,3,1,0
2023-07-19,WH1,P3,44,151,3,0,0
2023-07-19,WH1,P4,35,120,3,0,0
2023-07-19,WH1,P5,57,302,5,0,0
2023-07-19,WH2,P1,49,204,5,0,1
2023-07-19,WH2,P2,15,169,3,0,0
2023-07-19,WH2,P3,19,194,3,0,0
2023-07-19,WH2,P4,36,403,6,0,0
2023-07-19,WH2,P5,37,465,6,0,0
2023-07-19,WH3,P1,23,152,4,0,0
2023-07-19,WH3,P2,50,103,6,0,0
2023-07-19,WH3,P3,36,352,4,0,0
2023-07-19,WH3,P4,42,125,6,0,0
2023-07-19,WH3,P5,32,180,3,0,0
2023-07-19,WH4,P1,38,260,3,0,0
2023-07-19,WH4,P2,40,325,4,0,0
2023-07-19,WH4,P3,33,125,5,0,0
2023-07-19,WH4,P4,55,252,5,0,0
2023-07-19,WH4,P5,47,344,6,0,0
2023-07-20,WH1,P1,40,192,3,0,0
2023-07-20,WH1,P2,36,521,3,0,1
2023-07-20,WH1,P3,29,122,3,0,0
2023-07-20,WH1,P4,23,462,4,0,0
2023-07-20,WH1,P5,44,258,6,1,0
2023-07-20,WH2,P1,59,145,3,1,0
2023-07-20,WH2,P2,31,138,5,0,0
2023-07-20,WH2,P3,53,141,4,0,0
2023-07-20,WH2,P4,41,362,5,1,1
2023-07-20,WH2,P5,29,436,4,0,0
2023-07-20,WH3,P1,27,125,3,0,0
2023-07-20,WH3,P2,35,485,3,0,0
2023-07-20,WH3,P3,41,311,4,0,0
2023-07-20,WH3,P4,26,552,6,0,0
2023-07-20,WH3,P5,20,160,3,0,0
2023-07-20,WH4,P1,31,229,4,0,0
2023-07-20,WH4,P2,33,292,3,0,0
2023-07-20,WH4,P3,18,107,3,0,0
2023-07-20,WH4,P4,39,213,4,0,0
2023-07-20,WH4,P5,61,283,6,1,0
2023-07-21,WH1,P1,31,161,6,0,0
2023-07-21,WH1,P2,45,476,6,0,0
2023-07-21,WH1,P3,32,570,3,0,0
2023-07-21,WH1,P4,40,422,4,0,0
2023-07-21,WH1,P5,46,212,5,0,0
2023-07-21,WH2,P1,29,116,4,0,0
2023-07-21,WH2,P2,28,110,3,0,0
2023-07-21,WH2,P3,28,113,4,0,0
2023-07-21,WH2,P4,32,330,5,0,0
2023-07-21,WH2,P5,63,373,6,1,0
2023-07-21,WH3,P1,50,544,3,0,0
2023-07-21,WH3,P2,34,451,6,0,0
2023-07-21,WH3,P3,33,278,5,0,0
2023-07-21,WH3,P4,73,479,3,1,0
2023-07-21,WH3,P5,24,136,6,0,0
2023-07-21,WH4,P1,54,175,4,0,0
2023-07-21,WH4,P2,48,244,6,0,0
2023-07-21,WH4,P3,28,512,4,0,0
2023-07-21,WH4,P4,40,173,3,1,0
2023-07-21,WH4,P5,15,268,5,0,0
2023-07-22,WH1,P1,37,124,5,0,0
2023-07-22,WH1,P2,23,453,4,0,0
2023-07-22,WH1,P3,39,531,5,1,0
2023-07-22,WH1,P4,84,338,6,1,0
2023-07-22,WH1,P5,33,179,5,0,0
2023-07-22,WH2,P1,52,487,5,0,0
2023-07-22,WH2,P2,51,514,3,0,0
2023-07-22,WH2,P3,49,436,3,0,0
2023-07-22,WH2,P4,80,250,6,1,0
2023-07-22,WH2,P5,59,314,4,1,0
2023-07-22,WH3,P1,23,521,3,0,0
2023-07-22,WH3,P2,28,423,3,0,0
2023-07-22,WH3,P3,44,234,6,0,0
2023-07-22,WH3,P4,46,433,4,1,0
2023-07-22,WH3,P5,63,521,6,0,0
2023-07-22,WH4,P1,38,137,3,0,0
2023-07-22,WH4,P2,26,218,4,0,0
2023-07-22,WH4,P3,23,489,4,0,0
2023-07-22,WH4,P4,33,140,4,0,0
2023-07-22,WH4,P5,35,233,4,0,0
2023-07-23,WH1,P1,57,414,4,1,0
2023-07-23,WH1,P2,48,405,4,1,0
2023-07-23,WH1,P3,35,496,3,0,0
2023-07-23,WH1,P4,24,314,4,0,0
2023-07-23,WH1,P5,39,140,3,0,0
2023-07-23,WH2,P1,25,462,4,0,0
2023-07-23,WH2,P2,30,484,5,0,0
2023-07-23,WH2,P3,50,386,3,0,0
2023-07-23,WH2,P4,28,222,6,0,0
2023-07-23,WH2,P5,36,278,4,0,0
2023-07-23,WH3,P1,44,477,4,0,0
2023-07-23,WH3,P2,61,362,4,0,0
2023-07-23,WH3,P3,30,204,6,1,0
2023-07-23,WH3,P4,41,392,6,0,0
2023-07-23,WH3,P5,61,460,4,0,0
2023-07-23,WH4,P1,51,468,6,0,0
2023-07-23,WH4,P2,46,172,3,0,0
2023-07-23,WH4,P3,29,460,3,0,0
2023-07-23,WH4,P4,28,112,3,0,0
2023-07-23,WH4,P5,48,185,6,0,0
2023-07-24,WH1,P1,28,386,6,0,0
2023-07-24,WH1,P2,49,356,4,0,0
2023-07-24,WH1,P3,43,453,5,0,0
2023-07-24,WH1,P4,37,277,4,0,0
2023-07-24,WH1,P5,45,567,6,0,0
2023-07-24,WH2,P1,48,414,3,0,0
2023-07-24,WH2,P2,41,443,3,0,0
2023-07-24,WH2,P3,21,365,4,0,0
2023-07-24,WH2,P4,48,174,5,0,0
2023-07-24,WH2,P5,40,238,4,0,0
2023-07-24,WH3,P1,42,435,3,0,0
2023-07-24,WH3,P2,43,319,5,0,0
2023-07-24,WH3,P3,24,180,5,0,0
2023-07-24,WH3,P4,39,353,4,0,0
2023-07-24,WH3,P5,28,432,5,0,0
2023-07-24,WH4,P1,12,456,3,0,0
2023-07-24,WH4,P2,24,148,5,0,0
2023-07-24,WH4,P3,60,400,5,1,0
2023-07-24,WH4,P4,37,378,6,0,0
2023-07-24,WH4,P5,37,148,6,0,0
2023-07-25,WH1,P1,44,342,5,0,0
2023-07-25,WH1,P2,22,334,6,0,0
2023-07-25,WH1,P3,27,426,6,0,0
2023-07-25,WH1,P4,43,234,5,0,0
2023-07-25,WH1,P5,47,520,5,0,0
2023-07-25,WH2,P1,33,381,5,0,0
2023-07-25,WH2,P2,35,408,6,0,0
2023-07-25,WH2,P3,34,331,6,0,0
2023-07-25,WH2,P4,29,145,6,0,0
2023-07-25,WH2,P5,30,208,4,0,0
2023-07-25,WH3,P1,45,390,6,0,0
2023-07-25,WH3,P2,40,279,5,0,0
2023-07-25,WH3,P3,33,147,5,0,0
2023-07-25,WH3,P4,48,305,5,0,1
2023-07-25,WH3,P5,64,368,4,1,0
2023-07-25,WH4,P1,50,406,4,0,0
2023-07-25,WH4,P2,48,100,6,0,0
2023-07-25,WH4,P3,47,353,6,0,0
2023-07-25,WH4,P4,44,334,6,0,0
2023-07-25,WH4,P5,28,120,3,0,0
2023-07-26,WH1,P1,30,312,3,0,0
2023-07-26,WH1,P2,27,307,5,0,0
2023-07-26,WH1,P3,26,400,4,0,0
2023-07-26,WH1,P4,40,194,3,0,0
2023-07-26,WH1,P5,41,479,3,0,0
2023-07-26,WH2,P1,35,346,5,0,0
2023-07-26,WH2,P2,30,378,5,1,0
2023-07-26,WH2,P3,38,293,5,1,0
2023-07-26,WH2,P4,23,122,6,0,0
2023-07-26,WH2,P5,38,170,3,0,0
2023-07-26,WH3,P1,23,367,5,0,0
2023-07-26,WH3,P2,19,260,6,0,0
2023-07-26,WH3,P3,19,128,3,0,0
2023-07-26,WH3,P4,44,261,6,0,0
2023-07-26,WH3,P5,52,316,4,0,0
2023-07-26,WH4,P1,27,379,3,0,0
2023-07-26,WH4,P2,38,509,5,0,1
2023-07-26,WH4,P3,13,340,5,0,0
2023-07-26,WH4,P4,27,307,4,0,0
2023-07-26,WH4,P5,57,556,5,1,1
2023-07-27,WH1,P1,31,281,3,0,0
2023-07-27,WH1,P2,27,280,4,0,0
2023-07-27,WH1,P3,48,352,6,0,0
2023-07-27,WH1,P4,28,166,6,0,0
2023-07-27,WH1,P5,38,441,3,0,0
2023-07-27,WH2,P1,36,310,4,0,0
2023-07-27,WH2,P2,24,354,6,0,1
2023-07-27,WH2,P3,40,253,6,0,0
2023-07-27,WH2,P4,24,571,6,0,0
2023-07-27,WH2,P5,47,123,4,0,0
2023-07-27,WH3,P1,43,324,3,0,0
2023-07-27,WH3,P2,46,214,5,0,0
2023-07-27,WH3,P3,21,107,6,0,0
2023-07-27,WH3,P4,26,235,3,0,0
2023-07-27,WH3,P5,39,277,4,0,0
2023-07-27,WH4,P1,28,351,5,0,0
2023-07-27,WH4,P2,53,456,3,0,0
2023-07-27,WH4,P3,38,302,6,0,0
2023-07-27,WH4,P4,24,283,5,0,0
2023-07-27,WH4,P5,45,511,3,0,0
2023-07-28,WH1,P1,39,242,6,0,0
2023-07-28,WH1,P2,22,258,6,0,0
2023-07-28,WH1,P3,48,304,6,0,0
2023-07-28,WH1,P4,19,147,5,0,0
2023-07-28,WH1,P5,46,395,5,0,0
2023-07-28,WH2,P1,34,276,5,0,0
2023-07-28,WH2,P2,46,308,5,0,0
2023-07-28,WH2,P3,19,234,3,0,0
2023-07-28,WH2,P4,41,530,3,0,0
2023-07-28,WH2,P5,36,525,4,0,0
2023-07-28,WH3,P1,22,302,3,0,0
2023-07-28,WH3,P2,26,188,5,0,0
2023-07-28,WH3,P3,28,388,5,0,0
2023-07-28,WH3,P4,28,207,4,0,0
2023-07-28,WH3,P5,50,227,3,0,0
2023-07-28,WH4,P1,39,312,3,0,0
2023-07-28,WH4,P2,43,413,4,0,0
2023-07-28,WH4,P3,26,276,6,0,0
2023-07-28,WH4,P4,29,254,4,0,0
2023-07-28,WH4,P5,33,478,4,0,0
2023-07-29,WH1,P1,52,190,5,0,0
2023-07-29,WH1,P2,40,218,6,0,0
2023-07-29,WH1,P3,48,256,3,0,0
2023-07-29,WH1,P4,34,113,3,0,0
2023-07-29,WH1,P5,37,358,4,0,0
2023-07-29,WH2,P1,29,247,6,0,0
2023-07-29,WH2,P2,36,272,3,0,0
2023-07-29,WH2,P3,37,197,3,0,0
2023-07-29,WH2,P4,56,474,3,1,0
2023-07-29,WH2,P5,59,466,5,0,0
2023-07-29,WH3,P1,40,262,3,0,0
2023-07-29,WH3,P2,59,129,6,0,0
2023-07-29,WH3,P3,26,362,3,0,0
2023-07-29,WH3,P4,40,167,4,0,0
2023-07-29,WH3,P5,49,178,6,0,0
2023-07-29,WH4,P1,34,278,5,0,0
2023-07-29,WH4,P2,54,359,4,0,0
2023-07-29,WH4,P3,47,229,4,0,0
2023-07-29,WH4,P4,49,205,4,0,0
2023-07-29,WH4,P5,59,419,6,1,0
2023-07-30,WH1,P1,38,152,6,0,0
2023-07-30,WH1,P2,30,188,6,0,0
2023-07-30,WH1,P3,27,229,6,0,0
2023-07-30,WH1,P4,30,494,5,0,0
2023-07-30,WH1,P5,45,313,3,0,0
2023-07-30,WH2,P1,29,218,6,0,0
2023-07-30,WH2,P2,33,239,6,0,0
2023-07-30,WH2,P3,57,140,5,0,0
2023-07-30,WH2,P4,54,420,6,0,0
2023-07-30,WH2,P5,30,436,3,0,0
2023-07-30,WH3,P1,44,218,4,0,0
2023-07-30,WH3,P2,51,475,3,0,0
2023-07-30,WH3,P3,55,307,3,1,0
2023-07-30,WH3,P4,51,116,4,0,0
2023-07-30,WH3,P5,36,142,5,0,0
2023-07-30,WH4,P1,50,228,4,0,0
2023-07-30,WH4,P2,36,323,5,0,0
2023-07-30,WH4,P3,47,182,3,0,0
2023-07-30,WH4,P4,34,171,6,0,0
2023-07-30,WH4,P5,37,382,5,0,1
2023-07-31,WH1,P1,47,105,5,0,0
2023-07-31,WH1,P2,35,153,3,0,0
2023-07-31,WH1,P3,40,189,4,0,0
2023-07-31,WH1,P4,38,456,4,0,1
2023-07-31,WH1,P5,42,271,6,0,0
2023-07-31,WH2,P1,53,165,3,0,0
2023-07-31,WH2,P2,35,204,3,0,0
2023-07-31,WH2,P3,36,104,5,0,0
2023-07-31,WH2,P4,20,400,6,0,0
2023-07-31,WH2,P5,38,398,5,0,0
2023-07-31,WH3,P1,43,175,5,0,0
2023-07-31,WH3,P2,38,437,4,0,0
2023-07-31,WH3,P3,26,281,6,0,0
2023-07-31,WH3,P4,39,576,5,0,0
2023-07-31,WH3,P5,42,100,6,0,0
2023-07-31,WH4,P1,38,190,5,0,0
2023-07-31,WH4,P2,25,298,4,0,0
2023-07-31,WH4,P3,58,124,6,0,1
2023-07-31,WH4,P4,45,126,3,0,0
2023-07-31,WH4,P5,40,342,3,0,0
2023-08-01,WH1,P1,18,560,3,0,0
2023-08-01,WH1,P2,47,106,6,0,0
2023-08-01,WH1,P3,45,144,4,0,0
2023-08-01,WH1,P4,27,429,6,0,0
2023-08-01,WH1,P5,37,234,6,0,0
2023-08-01,WH2,P1,41,124,5,0,0
2023-08-01,WH2,P2,23,181,6,0,0
2023-08-01,WH2,P3,46,546,6,0,0
2023-08-01,WH2,P4,43,357,5,0,0
2023-08-01,WH2,P5,31,367,5,0,0
2023-08-01,WH3,P1,56,119,6,1,0
2023-08-01,WH3,P2,55,382,5,0,0
2023-08-01,WH3,P3,48,233,4,0,0
2023-08-01,WH3,P4,51,525,5,0,0
2023-08-01,WH3,P5,35,522,5,0,0
2023-08-01,WH4,P1,35,155,4,0,0
2023-08-01,WH4,P2,22,276,4,0,0
2023-08-01,WH4,P3,36,487,4,0,0
2023-08-01,WH4,P4,18,108,3,0,0
2023-08-01,WH4,P5,41,301,5,0,0
2023-08-02,WH1,P1,33,527,5,0,0
2023-08-02,WH1,P2,33,502,4,0,0
2023-08-02,WH1,P3,40,104,4,0,0
2023-08-02,WH1,P4,14,415,3,0,0
2023-08-02,WH1,P5,24,210,5,0,0
2023-08-02,WH2,P1,28,440,5,0,0
2023-08-02,WH2,P2,28,153,3,0,0
2023-08-02,WH2,P3,22,524,3,0,0
2023-08-02,WH2,P4,33,324,6,0,0
2023-08-02,WH2,P5,35,332,3,0,0
2023-08-02,WH3,P1,35,493,4,0,0
2023-08-02,WH3,P2,45,337,4,0,0
2023-08-02,WH3,P3,27,206,4,0,0
2023-08-02,WH3,P4,30,495,6,1,0
2023-08-02,WH3,P5,35,487,4,0,0
2023-08-02,WH4,P1,43,112,4,0,0
